date,revenue,orders,revenue_7d_avg,orders_7d_avg,day_of_week,month,day,week_of_year,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_roll_7,revenue_roll_30,revenue_lag_2,revenue_lag_3,revenue_lag_30,revenue_roll_3,revenue_roll_14,revenue_std_7,is_weekend,is_holiday,near_holiday,is_month_end,is_month_start,november_sale_period
2018-02-18,3353743.27,357.0,2921852.0135714286,395.2857142857143,6,2,18,7,8353273.465,328367.83,200233.94,2489655.522142857,921511.8177333333,4715184.49,3135998.92,236503.2,5401485.625,1402269.6839285716,3131610.44176688,1,0,0,0,0,0
2018-02-19,26868415.29,1305.0,6706860.759285714,556.4285714285714,0,2,19,8,3353743.27,373354.07,286259.5,2921852.0135714286,1025419.8200666667,8353273.465,4715184.49,279240.3,5474067.075,1627520.350357143,2989142.303160629,0,0,0,0,0,0
2018-02-20,6357775.47,454.0,7583227.19642857,598.1428571428571,1,2,20,8,26868415.29,223210.41,358275.0,6706860.759285714,1911725.6530666666,3353743.27,8353273.465,260800.1,12858477.341666667,3526245.7639285713,9311899.580634633,0,0,0,0,0,0
2018-02-21,4606886.3,377.0,8198753.886428571,632.0,2,2,21,8,6357775.47,298199.47,288832.27,7583227.19642857,2114958.1654,26868415.29,3353743.27,288595.95,12193311.343333334,3954781.5117857144,8878596.497206924,0,0,0,0,0,0
2018-02-22,6251326.54,458.0,8643800.689285714,583.5714285714286,3,2,22,8,4606886.3,3135998.92,234877.38,8198753.886428571,2258901.1770666665,6357775.47,26868415.29,391314.7,12611025.686666667,4263213.942500001,8427254.584338188,0,0,0,0,0,0
2018-02-23,6509923.47,438.0,8900191.972142857,569.7142857142857,4,2,23,8,6251326.54,4715184.49,459744.69,8643800.689285714,2454234.9050666667,4606886.3,6357775.47,471326.15,5738662.77,4692960.3110714285,8194370.402883121,0,0,0,0,0,0
2018-02-24,3586976.73,271.0,8219292.438571428,522.8571428571429,5,2,24,8,6509923.47,8353273.465,375964.14,8900191.972142857,2655521.4824,6251326.54,4606886.3,403933.6,5789378.7700000005,5125115.938214286,8078216.481316712,1,0,0,0,0,0
2018-02-25,2469035.27,234.0,8092905.581428572,505.2857142857143,6,2,25,8,3586976.73,3353743.27,328367.83,8219292.438571428,2761622.920066667,6509923.47,6251326.54,286825.3,5449408.913333333,5354473.980357143,8328978.091041151,1,0,0,1,0,0
2018-02-26,19059545.475,980.0,6977352.750714285,458.85714285714283,0,2,26,9,2469035.27,26868415.29,373354.07,8092905.581428572,2834363.2524,3586976.73,6509923.47,2499094.057,4188645.1566666663,5507378.7975,8421315.51061128,0,0,0,1,0,0
2018-02-27,20051325.84,1242.0,8933574.232142856,571.4285714285714,1,2,27,9,19059545.475,6357775.47,223210.41,6977352.750714285,3386378.299666667,2469035.27,3586976.73,199883.75,8371852.491666667,6842106.755,5545982.757627102,0,0,0,1,0,0
2018-02-28,3183327.91,289.0,8730208.747857142,558.8571428571429,2,2,28,9,20051325.84,4606886.3,298199.47,8933574.232142856,4048093.036,19059545.475,2469035.27,316336.5,13859968.861666666,8258400.714285715,7397125.876865445,0,0,0,1,0,0
2018-03-01,2507536.5,269.0,8195381.599285713,531.8571428571429,3,3,1,9,3183327.91,6251326.54,3135998.92,8730208.747857142,4143659.4163333336,20051325.84,19059545.475,234105.95,14098066.408333331,8464481.317142857,7553811.720923084,0,0,0,0,1,0
2018-03-02,12858515.87,800.0,9102323.370714286,583.5714285714286,4,3,2,9,2507536.5,6509923.47,4715184.49,8195381.599285713,4219440.434666666,3183327.91,20051325.84,1139517.33,8580730.083333334,8419591.144285714,7883896.471529875,0,0,0,0,1,0
2018-03-03,1387220.05,223.0,8788072.416428572,576.7142857142857,5,3,3,9,12858515.87,3586976.73,8353273.465,9102323.370714286,4610073.719333334,2507536.5,3183327.91,331759.8,6183126.760000001,9001257.671428572,8021649.7672092365,1,0,0,0,1,0
2018-03-04,2268621.05,270.0,8759441.813571427,581.8571428571429,6,3,4,9,1387220.05,2469035.27,3353743.27,8788072.416428572,4645255.727666666,12858515.87,2507536.5,262560.02,5584424.14,8503682.4275,8311575.1111805905,1,0,0,0,1,0
2018-03-05,3582849.59,304.0,6548485.258571428,485.2857142857143,0,3,5,10,2268621.05,19059545.475,26868415.29,8759441.813571427,4712124.428666667,1387220.05,12858515.87,411782.25,5504785.656666666,8426173.697500002,8337275.360833051,0,0,0,0,1,0
2018-03-06,3355849.82,300.0,4163417.255714285,350.7142857142857,1,3,6,10,3582849.59,20051325.84,6357775.47,6548485.258571428,4817826.673333334,2268621.05,1387220.05,200233.94,2412896.8966666665,6762919.004642857,7112754.178825609,0,0,0,0,0,0
2018-03-07,2964593.75,281.0,4132169.518571428,349.57142857142856,2,3,7,10,3355849.82,3183327.91,4606886.3,4163417.255714285,4923013.869333333,3582849.59,2268621.05,286259.5,3069106.82,6548495.743928572,3907130.312620424,0,0,0,0,0,0
2018-03-08,2343023.9,264.0,4108667.7185714277,348.85714285714283,3,3,8,10,2964593.75,2507536.5,6251326.54,4132169.518571428,5012291.677666667,3355849.82,3582849.59,358275.0,3301097.72,6431189.1332142865,3917136.951982464,0,0,0,0,0,0
2018-03-09,4161982.48,322.0,2866305.8057142855,280.57142857142856,4,3,9,10,2343023.9,12858515.87,6509923.47,4108667.7185714277,5078449.974333334,2964593.75,3355849.82,288832.27,2887822.4899999998,6152024.658928571,3928984.4884040323,0,0,0,0,0,0
2018-03-10,2912043.0,250.0,3084137.655714285,284.42857142857144,5,3,10,10,4161982.48,1387220.05,3586976.73,2866305.8057142855,5207554.981333333,2343023.9,2964593.75,234877.38,3156533.3766666665,5984314.588214286,936329.0548572119,1,0,0,0,0,0
2018-03-11,1541038.7,171.0,2980197.32,270.2857142857143,6,3,11,10,2912043.0,2268621.05,2469035.27,3084137.655714285,5296793.835333333,4161982.48,2343023.9,459744.69,3139016.4599999995,5936105.036071429,676081.2091115074,1,0,0,0,0,0
2018-03-12,3981001.7,286.0,3037076.1928571425,267.7142857142857,0,3,12,11,1541038.7,3582849.59,19059545.475,2980197.32,5332836.969,2912043.0,4161982.48,375964.14,2871688.06,5869819.566785715,854690.656231252,0,0,0,0,0,0
2018-03-13,3667487.7,280.0,3081595.8899999997,264.85714285714283,1,3,13,11,3981001.7,3355849.82,20051325.84,3037076.1928571425,5453004.887666667,1541038.7,2912043.0,328367.83,2811361.133333333,4792780.725714286,912756.8051734433,0,0,0,0,0,0
2018-03-14,19674605.55,870.0,5468740.432857143,349.0,2,3,14,11,3667487.7,2964593.75,3183327.91,3081595.8899999997,5564308.883333334,3981001.7,1541038.7,373354.07,3063176.033333333,3622506.572857144,938143.3731297028,0,0,0,0,0,0
2018-03-15,31678562.11,1837.0,9659531.605714286,573.7142857142857,3,3,15,11,19674605.55,2343023.9,2507536.5,5468740.432857143,6207683.932666668,3667487.7,3981001.7,223210.41,9107698.316666668,4800454.975714287,6333847.4948476,0,0,0,0,0,0
2018-03-16,7776516.18,451.0,10175893.562857142,592.1428571428571,4,3,16,11,31678562.11,4161982.48,12858515.87,9659531.605714286,7256195.6559999995,19674605.55,3667487.7,298199.47,18340218.453333333,6884099.662142858,11510511.706336755,0,0,0,0,0,0
2018-03-17,587775.7,169.0,9843855.377142858,580.5714285714286,5,3,17,11,7776516.18,2912043.0,1387220.05,10175893.562857142,7505472.8796666665,31678562.11,19674605.55,3135998.92,19709894.613333333,6521099.684285714,11301973.068588791,1,0,0,0,0,0
2018-03-18,185978.9,109.0,9650275.405714285,571.7142857142857,6,3,18,11,587775.7,1541038.7,2268621.05,9843855.377142858,7420532.105666667,7776516.18,31678562.11,4715184.49,13347617.996666668,6463996.516428572,11581625.570371883,1,0,0,0,0,0
2018-03-19,382515.45,117.0,9136205.94142857,547.5714285714286,0,3,19,12,185978.9,3981001.7,3582849.59,9650275.405714285,7269558.585999999,587775.7,7776516.18,8353273.465,2850090.26,6315236.362857143,11753579.63877311,0,0,0,0,0,0
2018-03-20,245216.69,107.0,8647310.082857141,522.8571428571429,1,3,20,12,382515.45,3667487.7,3355849.82,9136205.94142857,7003866.652166666,185978.9,587775.7,3353743.27,385423.3499999999,6086641.067142857,12115971.857411686,0,0,1,0,0,0
2018-03-21,235772.45,106.0,5870333.925714285,413.7142857142857,2,3,21,12,245216.69,19674605.55,2964593.75,8647310.082857141,6900249.0995000005,382515.45,185978.9,26868415.29,271237.01333333337,5864452.986428573,12438182.616703149,0,0,1,0,0,0
2018-03-22,360665.35,118.0,1396348.6742857136,168.14285714285714,3,3,22,12,235772.45,31678562.11,2343023.9,5870333.925714285,6012494.338166666,245216.69,382515.45,6357775.47,287834.86333333334,5669537.179285714,11714818.71268652,0,0,1,0,0,0
2018-03-23,3957995.13,577.0,850845.6671428566,186.14285714285714,4,3,23,12,360665.35,7776516.18,4161982.48,1396348.6742857136,5812590.6674999995,235772.45,245216.69,4606886.3,280551.49666666664,5527940.140000001,2816554.112703233,0,1,1,0,0,0
2018-03-24,3177863.93,449.0,1220858.2714285708,226.14285714285714,5,3,24,12,3957995.13,587775.7,2912043.0,850845.6671428566,5790960.961833334,360665.35,235772.45,6251326.54,1518144.3099999998,5513369.615,1376610.7454058304,1,0,1,0,0,0
2018-03-25,2993606.074,308.0,1621947.8677142854,254.57142857142858,6,3,25,12,3177863.93,185978.9,1541038.7,1220858.2714285708,5688512.208166667,3957995.13,360665.35,6509923.47,2498841.47,5532356.824285715,1620585.5815592725,1,0,1,1,0,0
2018-03-26,4457055.05,739.0,2204024.9534285706,343.42857142857144,0,3,26,13,2993606.074,382515.45,3981001.7,1621947.8677142854,5571301.6283,3177863.93,3957995.13,3586976.73,3376488.378,5636111.636714287,1668499.0845727087,0,0,0,1,0,0
2018-03-27,7031047.45,1319.0,3173429.3477142854,516.5714285714286,1,3,27,13,4457055.05,245216.69,3667487.7,2204024.9534285706,5600304.238966667,2993606.074,3177863.93,2469035.27,3542841.684666667,5670115.447428572,1863387.5537262466,0,0,0,1,0,0
2018-03-28,7082397.6,1843.0,4151518.6548571424,764.7142857142857,2,3,28,13,7031047.45,235772.45,19674605.55,3173429.3477142854,5752371.311633334,4457055.05,2993606.074,19059545.475,4827236.191333334,5910369.715285716,2370593.500377727,0,0,0,1,0,0
2018-03-29,2255654.0,636.0,4422231.319142857,838.7142857142857,3,3,29,13,7082397.6,360665.35,31678562.11,4151518.6548571424,5353133.049133332,7031047.45,4457055.05,20051325.84,6190166.7,5010926.290285715,2368961.627790317,0,0,0,1,0,0
2018-03-30,364186.95,88.0,3908830.150571428,768.8571428571429,4,3,30,13,2255654.0,3957995.13,7776516.18,4422231.319142857,4759943.987799999,7082397.6,7031047.45,3183327.91,5456366.350000001,2909289.9967142865,1931433.4809503222,0,0,0,1,0,0
2018-03-31,549373.2,116.0,3533331.4748571427,721.2857142857143,5,3,31,13,364186.95,3177863.93,587775.7,3908830.150571428,4665972.622466667,2255654.0,7082397.6,2507536.5,3234079.516666667,2379837.9088571435,2476212.0026162234,1,0,0,1,0,0
2018-04-01,420200.01,107.0,3165702.0371428565,692.5714285714286,6,4,1,13,549373.2,2993606.074,185978.9,3533331.4748571427,4600700.512466666,364186.95,2255654.0,12858515.87,1056404.716666667,2377094.8731428576,2785510.123546727,1,0,0,0,1,0
2018-04-02,580137.05,82.0,2611856.608571428,598.7142857142857,0,4,2,14,420200.01,4457055.05,382515.45,3165702.0371428565,4186089.9838,549373.2,364186.95,1387220.05,444586.72000000026,2393824.952428572,3027887.7146486714,0,0,0,0,1,0
2018-04-03,338235.0,108.0,1655740.5442857135,425.7142857142857,1,4,3,14,580137.05,7031047.45,245216.69,2611856.608571428,4159187.2171333334,420200.01,549373.2,2268621.05,516570.08666666696,2407940.7810000004,3105880.5638873624,0,0,0,0,1,0
2018-04-04,441804.18,137.0,707084.3414285708,182.0,2,4,4,14,338235.0,7082397.6,235772.45,1655740.5442857135,4094841.0154666663,580137.05,420200.01,3582849.59,446190.686666667,2414584.946000001,2487299.9581239363,0,0,0,0,1,0
2018-04-05,343464.46,101.0,433914.4071428566,105.57142857142857,3,4,5,14,441804.18,2255654.0,360665.35,707084.3414285708,3990139.5018,338235.0,580137.05,3355849.82,453392.07666666695,2429301.4981428576,688641.3008921103,0,0,0,0,1,0
2018-04-06,281065.25,104.0,422039.878571428,107.85714285714286,4,4,6,14,343464.46,364186.95,3957995.13,433914.4071428566,3889726.656466666,441804.18,338235.0,2964593.75,374501.21333333367,2428072.863142858,97604.46327289181,0,0,0,0,0,0
2018-04-07,440846.65,122.0,406536.0857142852,108.71428571428571,5,4,7,14,281065.25,549373.2,3177863.93,422039.878571428,3800275.7064666664,343464.46,441804.18,2343023.9,355444.63000000035,2165435.014571429,111559.92639448159,1,0,0,0,0,0
2018-04-08,404064.85,98.0,404231.0628571423,107.42857142857143,6,4,8,14,440846.65,420200.01,2993606.074,406536.0857142852,3736869.7981333337,281065.25,343464.46,4161982.48,355125.45333333366,1969933.7802857147,97579.92435066348,1,0,0,0,0,0
2018-04-09,217325.15,81.0,352400.7914285709,107.28571428571429,0,4,9,15,404064.85,580137.05,4457055.05,404231.0628571423,3611605.877133333,440846.65,281065.25,2912043.0,375325.58333333366,1784966.5500000005,97393.75586089818,0,0,0,0,0,0
2018-04-10,613261.1,104.0,391690.23428571376,106.71428571428571,1,4,10,15,217325.15,338235.0,7031047.45,352400.7914285709,3521781.9488,404064.85,440846.65,1541038.7,354078.8833333336,1482128.7000000007,83765.07503916006,0,0,0,0,0,0
2018-04-11,215013.01,103.0,359291.4957142851,101.85714285714286,2,4,11,15,613261.1,441804.18,7082397.6,391690.23428571376,3490856.0288,217325.15,404064.85,3981001.7,411550.366666667,1023715.389285715,128543.98435224865,0,0,0,0,0,0
2018-04-12,492019.0,96.0,380513.5728571423,101.14285714285714,3,4,12,15,215013.01,343464.46,2255654.0,359291.4957142851,3365323.0724666663,613261.1,217325.15,3667487.7,348533.08666666696,533187.9185714291,141713.92643751163,0,0,0,0,0,0
2018-04-13,342324.5,117.0,389264.89428571373,103.0,4,4,13,15,492019.0,281065.25,364186.95,380513.5728571423,3259474.1158000003,215013.01,613261.1,19674605.55,440097.7033333336,407213.9900000006,149839.06984085185,0,0,0,0,0,0
2018-04-14,193170.64,75.0,353882.60714285664,96.28571428571429,5,4,14,15,342324.5,440846.65,549373.2,389264.89428571373,2615064.7474666666,492019.0,215013.01,31678562.11,349785.50333333365,405652.38642857195,144765.79826510386,1,0,0,0,0,0
2018-04-15,5216819.9,621.0,1041419.0428571424,171.0,6,4,15,15,193170.64,404064.85,420200.01,353882.60714285664,1565551.6984666665,342324.5,492019.0,7776516.18,342504.71333333367,380209.346428572,159568.0384773642,1,0,0,0,0,0
2018-04-16,317744.92,136.0,1055764.7242857139,178.85714285714286,0,4,16,16,5216819.9,217325.15,580137.05,1041419.0428571424,1480228.4891333333,193170.64,342324.5,587775.7,1917438.346666667,722825.0528571435,1847947.877923903,0,0,0,0,0,0
2018-04-17,540318.32,135.0,1045344.3271428568,183.28571428571428,1,4,17,16,317744.92,613261.1,338235.0,1055764.7242857139,1471227.4631333335,5216819.9,193170.64,185978.9,1909245.1533333336,704082.7578571435,1840860.354062732,0,0,0,0,0,0
2018-04-18,264039.95,94.0,1052348.1757142853,182.0,2,4,18,16,540318.32,215013.01,441804.18,1045344.3271428568,1483038.7771333335,317744.92,5216819.9,382515.45,2024961.046666667,718517.2807142863,1843986.4652616344,0,0,0,0,0,0
2018-04-19,520435.04000000004,112.0,1056407.6099999996,184.28571428571428,3,4,19,16,264039.95,492019.0,343464.46,1052348.1757142853,1479089.5938,540318.32,317744.92,245216.69,374034.39666666696,705819.8357142862,1840396.6764740013,0,0,0,0,0,0
2018-04-20,497174.35,111.0,1078529.0171428567,183.42857142857142,4,4,20,16,520435.04000000004,342324.5,281065.25,1056407.6099999996,1488263.5388000002,264039.95,540318.32,235772.45,441597.7700000003,718460.5914285721,1838985.5449133276,0,0,0,0,0,0
2018-04-21,293844.8,94.0,1092911.0399999996,186.14285714285714,5,4,21,16,497174.35,193170.64,440846.65,1078529.0171428567,1496976.9354666665,520435.04000000004,264039.95,360665.35,427216.446666667,733896.9557142863,1829872.8854270226,1,0,0,0,0,0
2018-04-22,550214.11,81.0,426253.0699999995,109.0,6,4,22,16,293844.8,5216819.9,404064.85,1092911.0399999996,1494749.5838,497174.35,520435.04000000004,3957995.13,437151.39666666696,723396.8235714292,1822133.8510800975,1,0,0,0,0,0
2018-04-23,376085.35,116.0,434587.4171428566,106.14285714285714,0,4,23,17,550214.11,317744.92,217325.15,426253.0699999995,1381156.8831333334,293844.8,497174.35,3177863.93,447077.75333333365,733836.056428572,127734.33172356723,0,0,0,0,0,0
2018-04-24,425390.8,115.0,418169.19999999943,103.28571428571429,1,4,24,17,376085.35,540318.32,613261.1,434587.4171428566,1287764.2638,550214.11,293844.8,2993606.074,406714.7533333336,745176.0707142863,121211.18562429944,0,0,0,0,0,0
2018-04-25,696141.86,108.0,479898.04428571375,105.28571428571429,2,4,25,17,425390.8,264039.95,215013.01,418169.19999999943,1202157.088,376085.35,550214.11,4457055.05,450563.42000000033,731756.7635714292,111931.19768524909,0,0,0,1,0,0
2018-04-26,490565.19,115.0,475630.92285714234,105.71428571428571,3,4,26,17,696141.86,520435.04000000004,492019.0,479898.04428571375,1076793.315,425390.8,376085.35,7031047.45,499206.0033333336,766123.1100000006,130391.32165363448,0,0,0,1,0,0
2018-04-27,338302.79,92.0,452934.98571428517,103.0,4,4,27,17,490565.19,497174.35,342324.5,475630.92285714234,858777.2396666667,696141.86,425390.8,7082397.6,537365.9500000003,766019.266428572,129328.04689022149,0,0,0,1,0,0
2018-04-28,872306.34,92.0,535572.348571428,102.71428571428571,5,4,28,17,338302.79,293844.8,193170.64,452934.98571428517,633974.0793333333,490565.19,696141.86,2255654.0,508336.6133333336,765732.0014285721,138530.15324954694,1,0,1,1,0,0
2018-04-29,392194.25,62.0,512998.0828571423,100.0,6,4,29,17,872306.34,550214.11,5216819.9,535572.348571428,587862.4906666667,338302.79,490565.19,364186.95,567058.1066666669,814241.6942857149,190570.95335727517,1,0,1,1,0,0
2018-04-30,344016.99,90.0,508416.8885714281,96.28571428571429,0,4,30,18,392194.25,376085.35,317744.92,512998.0828571423,588796.0673333333,872306.34,338302.79,549373.2,534267.7933333336,469625.576428572,197770.677488456,0,0,1,1,0,0
2018-05-01,286481.75,85.0,488572.73857142805,92.0,1,5,1,18,344016.99,425390.8,540318.32,508416.8885714281,581950.8603333334,392194.25,872306.34,420200.01,536172.526666667,471502.1528571434,201801.07663350724,0,1,1,0,1,0
2018-05-02,334634.6,115.0,436928.8442857138,93.0,2,5,2,18,286481.75,696141.86,264039.95,488572.73857142805,577493.5850000001,344016.99,392194.25,580137.05,340897.6633333336,453370.9692857148,217542.09918517186,0,0,1,0,1,0
2018-05-03,384855.05,90.0,421827.3957142852,89.42857142857143,3,5,3,18,334634.6,490565.19,520435.04000000004,436928.8442857138,569310.17,286481.75,344016.99,338235.0,321711.1133333336,458413.4442857148,202439.19133268794,0,0,1,0,1,0
2018-05-04,22377635.01,934.0,3570303.427142857,209.71428571428572,4,5,4,18,384855.05,338302.79,497174.35,421827.3957142852,570864.1716666666,334634.6,286481.75,441804.18,335323.8000000003,448729.1592857148,201712.75094038874,0,0,0,0,1,0
2018-05-05,6465573.6,421.0,4369341.607142857,256.7142857142857,5,5,5,18,22377635.01,872306.34,293844.8,3570303.427142857,1302058.532666667,384855.05,334634.6,343464.46,7699041.553333335,2011619.206428572,8295624.655963298,1,0,0,0,1,0
2018-05-06,3732313.71,265.0,4846501.53,285.7142857142857,6,5,6,18,6465573.6,392194.25,550214.11,4369341.607142857,1506128.8373333332,22377635.01,384855.05,281065.25,9742687.886666669,2452456.977857143,8261744.1418835,1,0,0,0,0,0
2018-05-07,7683002.89,417.0,5894928.087142857,332.42857142857144,0,5,7,19,3732313.71,344016.99,376085.35,4846501.53,1621170.4526666666,6465573.6,22377635.01,440846.65,10858507.440000001,2679749.8064285717,8088395.286799483,0,0,0,0,0,0
2018-05-08,1899564.68,189.0,6125368.505714285,347.2857142857143,1,5,8,19,7683002.89,286481.75,425390.8,5894928.087142857,1862575.6606666667,3732313.71,6465573.6,404064.85,5960296.733333334,3201672.4878571434,7880480.263552114,0,0,0,0,0,0
2018-05-09,11590011.23,680.0,7733279.452857142,428.0,2,5,9,19,1899564.68,334634.6,696141.86,6125368.505714285,1912425.655,7683002.89,3732313.71,217325.15,4438293.760000001,3306970.622142858,7710905.20019485,0,0,0,0,0,0
2018-05-10,7085564.56,376.0,8690523.66857143,468.85714285714283,3,5,10,19,11590011.23,384855.05,490565.19,7733279.452857142,2291515.191,1899564.68,7683002.89,613261.1,7057526.2666666685,4085104.1485714293,7471952.351717931,0,0,0,0,0,0
2018-05-11,7108973.93,663.0,6509286.371428572,430.14285714285717,4,5,11,19,7085564.56,22377635.01,338302.79,8690523.66857143,2507258.639666667,11590011.23,1899564.68,215013.01,6858380.156666667,4556175.532142857,6769864.715984017,0,0,0,0,0,0
2018-05-12,3213787.51,179.0,6044745.5014285715,395.57142857142856,5,5,12,19,7108973.93,6465573.6,872306.34,6509286.371428572,2737057.337,7085564.56,11590011.23,492019.0,8594849.906666668,5039794.899285714,3078043.732474012,1,0,0,0,0,0
2018-05-13,1273824.58,118.0,5693532.768571428,374.57142857142856,6,5,13,19,3213787.51,3732313.71,392194.25,6044745.5014285715,2827782.9540000004,7108973.93,7085564.56,342324.5,5802775.333333335,5207043.554285714,3321493.983990834,1,0,0,0,0,0
2018-05-14,5831589.25,481.0,5429045.105714285,383.7142857142857,0,5,14,20,1273824.58,7683002.89,344016.99,5693532.768571428,2858832.9566666665,3213787.51,7108973.93,193170.64,3865528.6733333343,5270017.149285714,3713597.238002353,0,0,0,0,0,0
2018-05-15,5988741.69,430.0,6013213.25,418.14285714285717,1,5,15,20,5831589.25,1899564.68,286481.75,5429045.105714285,3046780.2436666666,1273824.58,3213787.51,5216819.9,3439733.780000001,5661986.596428572,3612852.493482452,0,0,0,0,0,0
2018-05-16,3144418.35,305.0,4806699.981428571,364.57142857142856,2,5,16,20,5988741.69,11590011.23,334634.6,6013213.25,3072510.9699999997,5831589.25,1273824.58,317744.92,4364718.506666668,6069290.877857143,3260457.025309681,0,0,0,0,0,0
2018-05-17,4863999.95,314.0,4489333.608571428,355.7142857142857,3,5,17,20,3144418.35,7085564.56,384855.05,4806699.981428571,3166733.417666666,5988741.69,5831589.25,540318.32,4988249.763333335,6269989.717142858,2262854.7118337434,0,0,0,0,0,0
2018-05-18,10407610.07,696.0,4960567.342857143,360.42857142857144,4,5,18,20,4863999.95,7108973.93,22377635.01,4489333.608571428,3310856.1386666666,3144418.35,5988741.69,264039.95,4665719.996666668,6589928.638571428,2034210.669924017,0,0,0,0,0,0
2018-05-19,2330502.24,180.0,4834383.732857143,360.57142857142856,5,5,19,20,10407610.07,3213787.51,6465573.6,4960567.342857143,3648975.142666667,4863999.95,3144418.35,520435.04000000004,6138676.123333335,5734926.857142858,2927943.83290104,1,0,0,0,0,0
2018-05-20,1448765.19,158.0,4859375.2485714285,366.2857142857143,6,5,20,20,2330502.24,1273824.58,3732313.71,4834383.732857143,3709310.716,10407610.07,4863999.95,497174.35,5867370.753333335,5439564.617142857,3032921.50322923,1,0,0,0,0,0
2018-05-21,1495956.38,156.0,4239999.124285714,319.85714285714283,0,5,21,21,1448765.19,5831589.25,7683002.89,4859375.2485714285,3741030.4106666665,2330502.24,10407610.07,293844.8,4728959.166666668,5276454.008571429,2999225.9133049916,0,0,0,0,0,0
2018-05-22,1091053.0,102.0,3540329.3114285707,273.0,1,5,22,21,1495956.38,5988741.69,1899564.68,4239999.124285714,3781100.796666667,1448765.19,2330502.24,550214.11,1758407.9366666682,4834522.115000001,3205571.592602043,0,0,0,0,0,0
2018-05-23,673897.05,117.0,3187397.6971428567,246.14285714285714,2,5,23,21,1091053.0,3144418.35,11590011.23,3540329.3114285707,3799128.759666667,1495956.38,1448765.19,376085.35,1345258.190000001,4776771.2807142865,3293557.6411921545,0,0,0,0,0,0
2018-05-24,830934.72,97.0,2611245.521428571,215.14285714285714,3,5,24,21,673897.05,4863999.95,7085564.56,3187397.6971428567,3809055.8163333335,1091053.0,1495956.38,425390.8,1086968.8100000012,3997048.839285715,3470660.238930876,0,0,0,0,0,0
2018-05-25,1577231.9375,350.0,1349762.931071428,165.71428571428572,4,5,25,21,830934.72,10407610.07,7108973.93,2611245.521428571,3822573.9469999997,673897.05,1091053.0,696141.86,865294.9233333346,3550289.565000001,3480688.5886241803,0,0,0,1,0,0
2018-05-26,1229874.24,132.0,1192530.3596428565,158.85714285714286,5,5,26,21,1577231.9375,2330502.24,3213787.51,1349762.931071428,3851943.61625,830934.72,673897.05,490565.19,1027354.5691666679,3155165.1369642867,553424.7830524337,1,0,0,1,0,0
2018-05-27,289290.2,111.0,1026891.0753571425,152.14285714285714,6,5,27,21,1229874.24,1448765.19,1273824.58,1192530.3596428565,3876587.2512499997,1577231.9375,830934.72,338302.79,1212680.299166668,3013457.0462500006,345722.2099033277,1,0,0,1,0,0
2018-05-28,538454.34,132.0,890105.0696428567,148.71428571428572,0,5,28,22,289290.2,1495956.38,5831589.25,1026891.0753571425,3874953.49825,1229874.24,1577231.9375,872306.34,1032132.1258333345,2943133.161964286,461026.9277629668,0,0,0,1,0,0
2018-05-29,607525.38,122.0,821029.6953571424,151.57142857142858,1,5,29,22,538454.34,1091053.0,5988741.69,890105.0696428567,3863825.0982500003,289290.2,1229874.24,392194.25,685872.9266666679,2565052.096964286,440236.730567984,0,0,0,1,0,0
2018-05-30,548364.02,112.0,803096.4053571422,150.85714285714286,2,5,30,22,607525.38,673897.05,3144418.35,821029.6953571424,3871002.8025833336,538454.34,289290.2,344016.99,478423.30666666786,2180679.5033928575,441384.4946306226,0,0,0,1,0,0
2018-05-31,580554.05,97.0,767327.7382142852,150.85714285714286,3,5,31,22,548364.02,830934.72,4863999.95,803096.4053571422,3877814.3702499997,607525.38,538454.34,286481.75,564781.246666668,1995247.0512500007,450808.34204766515,0,0,0,1,0,0
2018-06-01,1702044.79,403.0,785158.1457142851,158.42857142857142,4,6,1,22,580554.05,1577231.9375,10407610.07,767327.7382142852,3887616.78025,548364.02,607525.38,334634.6,578814.4833333347,1689286.629821429,458105.39414711524,0,0,0,0,1,0
2018-06-02,1564061.26,113.0,832899.148571428,155.71428571428572,5,6,2,22,1702044.79,1229874.24,2330502.24,785158.1457142851,3933197.1199166668,580554.05,548364.02,384855.05,943654.286666668,1067460.5383928576,495763.55314086535,1,0,0,0,1,0
2018-06-03,1378006.35,63.0,988430.0271428565,148.85714285714286,6,6,3,22,1564061.26,289290.2,1448765.19,832899.148571428,3972503.9935833337,1702044.79,580554.05,22377635.01,1282220.0333333348,1012714.7541071434,557920.5793521358,1,0,0,0,1,0
2018-06-04,620747.4,92.0,1000186.178571428,143.14285714285714,0,6,4,23,1378006.35,538454.34,1495956.38,988430.0271428565,3272516.3715833332,1564061.26,1702044.79,6465573.6,1548037.466666668,1007660.5512500006,532283.5131058272,0,0,0,0,1,0
2018-06-05,915308.35,100.0,1044155.1742857137,140.0,1,6,5,23,620747.4,607525.38,1091053.0,1000186.178571428,3077688.8315833337,1378006.35,1564061.26,3732313.71,1187605.0033333346,945145.6241071433,521488.15511537023,0,0,0,0,1,0
2018-06-06,1086408.91,125.0,1121018.7299999995,141.85714285714286,2,6,6,23,915308.35,548364.02,673897.05,1044155.1742857137,2983788.6529166666,620747.4,1378006.35,7683002.89,971354.0333333346,932592.4348214291,495174.7520679244,0,0,0,0,0,0
